Year,G_Bin,Q_Bin,Count,Ret_Mean,Win_Rate,Profit_Factor,VaR_95,Avg_Days,Status
2019,G7:暴增(>3%),Q4:警戒(55-70),69.0,-0.05851182719256064,0.043478260869565216,0.019892497302973648,-0.13513513513513514,17.217391304347824,交易活跃
2019,G7:暴增(>3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G1:暴减(<-5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G1:暴减(<-5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G1:暴减(<-5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G1:暴减(<-5%),Q4:警戒(55-70),147.0,0.023484380283782122,0.7142857142857143,5.262415021506465,-0.019283746556473785,16.829931972789115,交易活跃
2020,G1:暴减(<-5%),Q5:高位(>70),22.0,-0.0857142857142857,0.0,0.0,-0.08571428571428573,21.0,交易活跃
2020,G2:大减(-5~-2.5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G2:大减(-5~-2.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G2:大减(-5~-2.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G2:大减(-5~-2.5%),Q4:警戒(55-70),119.0,-0.007838140628031837,0.31092436974789917,0.7714302023845487,-0.0795698924731183,17.605042016806724,交易活跃
2020,G2:大减(-5~-2.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G3:中减(-2.5~-1.5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G3:中减(-2.5~-1.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G3:中减(-2.5~-1.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G3:中减(-2.5~-1.5%),Q4:警戒(55-70),34.0,-0.04281794690654541,0.0,0.0,-0.07279693486590037,19.852941176470587,交易活跃
2020,G3:中减(-2.5~-1.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G4:微减(-1.5~0%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G4:微减(-1.5~0%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G4:微减(-1.5~0%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G4:微减(-1.5~0%),Q4:警戒(55-70),159.0,-0.04150824019905194,0.0,0.0,-0.1425389755011136,22.069182389937108,交易活跃
2020,G4:微减(-1.5~0%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G5:微增(0~1%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G5:微增(0~1%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G5:微增(0~1%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G5:微增(0~1%),Q4:警戒(55-70),131.0,-0.06624602757749802,0.0,0.0,-0.11538461538461542,22.938931297709924,交易活跃
2020,G5:微增(0~1%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G6:中增(1~3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G6:中增(1~3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G6:中增(1~3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G6:中增(1~3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G6:中增(1~3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G7:暴增(>3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G7:暴增(>3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G7:暴增(>3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2020,G7:暴增(>3%),Q4:警戒(55-70),20.0,-0.06097378434334967,0.0,0.0,-0.06418219461697733,18.95,交易活跃
2020,G7:暴增(>3%),Q5:高位(>70),106.0,-0.01302118182429757,0.41509433962264153,0.6296404859553193,-0.09297052154195014,17.528301886792452,交易活跃
2021,G1:暴减(<-5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G1:暴减(<-5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G1:暴减(<-5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G1:暴减(<-5%),Q4:警戒(55-70),578.0,-0.018951129011717714,0.22837370242214533,0.27775284243605247,-0.08305647840531562,10.406574394463668,交易活跃
2021,G1:暴减(<-5%),Q5:高位(>70),46.0,-0.08110642189352704,0.0,0.0,-0.12846347607052902,15.043478260869565,交易活跃
2021,G2:大减(-5~-2.5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G2:大减(-5~-2.5%),Q2:中低(20-40),125.0,0.06033256839761137,1.0,9.9,0.012987012987012998,25.04,交易活跃
2021,G2:大减(-5~-2.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G2:大减(-5~-2.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G2:大减(-5~-2.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G3:中减(-2.5~-1.5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G3:中减(-2.5~-1.5%),Q2:中低(20-40),114.0,-0.0061728618371117636,0.37719298245614036,0.7840783862286332,-0.06097560975609748,19.649122807017545,交易活跃
2021,G3:中减(-2.5~-1.5%),Q3:中位(40-55),80.0,0.07164634698464625,0.9,420.84759333002677,0.0,17.3375,交易活跃
2021,G3:中减(-2.5~-1.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G3:中减(-2.5~-1.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G4:微减(-1.5~0%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G4:微减(-1.5~0%),Q2:中低(20-40),387.0,-0.01256727080802525,0.45219638242894056,0.7088657107378004,-0.15313225058004634,17.338501291989665,交易活跃
2021,G4:微减(-1.5~0%),Q3:中位(40-55),26.0,0.06362258431223954,1.0,9.9,0.020689655172413814,12.615384615384615,交易活跃
2021,G4:微减(-1.5~0%),Q4:警戒(55-70),128.0,0.027989144374588003,0.6171875,1.6539650245916793,-0.11851851851851862,20.09375,交易活跃
2021,G4:微减(-1.5~0%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G5:微增(0~1%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G5:微增(0~1%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G5:微增(0~1%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G5:微增(0~1%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G5:微增(0~1%),Q5:高位(>70),40.0,0.06121489982257964,1.0,9.9,0.03583061889250825,17.85,交易活跃
2021,G6:中增(1~3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G6:中增(1~3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G6:中增(1~3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G6:中增(1~3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G6:中增(1~3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G7:暴增(>3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G7:暴增(>3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G7:暴增(>3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G7:暴增(>3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2021,G7:暴增(>3%),Q5:高位(>70),10.0,-0.20588235294117646,0.0,0.0,-0.20588235294117643,22.0,交易活跃
2022,G1:暴减(<-5%),Q1:低位(<20),99.0,-0.0682255395002416,0.10101010101010101,0.03279561556819461,-0.07947019867549676,28.02020202020202,交易活跃
2022,G1:暴减(<-5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G1:暴减(<-5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G1:暴减(<-5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G1:暴减(<-5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G2:大减(-5~-2.5%),Q1:低位(<20),56.0,0.04492228495377639,1.0,9.9,0.025362318840579816,29.625,交易活跃
2022,G2:大减(-5~-2.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G2:大减(-5~-2.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G2:大减(-5~-2.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G2:大减(-5~-2.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G3:中减(-2.5~-1.5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G3:中减(-2.5~-1.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G3:中减(-2.5~-1.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G3:中减(-2.5~-1.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G3:中减(-2.5~-1.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G4:微减(-1.5~0%),Q1:低位(<20),1562.0,-0.004397391503669504,0.469910371318822,0.7441960900212156,-0.07117437722419935,19.783610755441742,交易活跃
2022,G4:微减(-1.5~0%),Q2:中低(20-40),93.0,-0.10934373026010594,0.0,0.0,-0.11464968152866252,34.70967741935484,交易活跃
2022,G4:微减(-1.5~0%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G4:微减(-1.5~0%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G4:微减(-1.5~0%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G5:微增(0~1%),Q1:低位(<20),491.0,-0.008299004547437006,0.25661914460285135,0.4933189644817045,-0.043478260869565175,21.281059063136457,交易活跃
2022,G5:微增(0~1%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G5:微增(0~1%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G5:微增(0~1%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G5:微增(0~1%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G6:中增(1~3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G6:中增(1~3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G6:中增(1~3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G6:中增(1~3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G6:中增(1~3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G7:暴增(>3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G7:暴增(>3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G7:暴增(>3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G7:暴增(>3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2022,G7:暴增(>3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G1:暴减(<-5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G1:暴减(<-5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G1:暴减(<-5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G1:暴减(<-5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G1:暴减(<-5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G2:大减(-5~-2.5%),Q1:低位(<20),393.0,0.008601057344544593,0.7837150127226463,4.160848986559495,-0.02898550724637668,18.90330788804071,交易活跃
2023,G2:大减(-5~-2.5%),Q2:中低(20-40),134.0,-0.0067542721176725145,0.014925373134328358,0.07958732498157718,-0.008333333333333342,19.880597014925375,交易活跃
2023,G2:大减(-5~-2.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G2:大减(-5~-2.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G2:大减(-5~-2.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G3:中减(-2.5~-1.5%),Q1:低位(<20),288.0,0.010448895107291922,0.9305555555555556,4.593442164185674,-0.007380073800738014,19.96875,交易活跃
2023,G3:中减(-2.5~-1.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G3:中减(-2.5~-1.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G3:中减(-2.5~-1.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G3:中减(-2.5~-1.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G4:微减(-1.5~0%),Q1:低位(<20),963.0,-0.003760865113564138,0.4797507788161994,0.7846891801575424,-0.07299270072992707,18.23883696780893,交易活跃
2023,G4:微减(-1.5~0%),Q2:中低(20-40),69.0,0.016877637130801704,1.0,9.9,0.016877637130801704,18.0,交易活跃
2023,G4:微减(-1.5~0%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G4:微减(-1.5~0%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G4:微减(-1.5~0%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G5:微增(0~1%),Q1:低位(<20),157.0,-0.0010216083284036138,0.34394904458598724,0.8938849929284088,-0.03610108303249101,24.15286624203822,交易活跃
2023,G5:微增(0~1%),Q2:中低(20-40),76.0,-0.0372212975433705,0.0,0.0,-0.04399999999999995,24.44736842105263,交易活跃
2023,G5:微增(0~1%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G5:微增(0~1%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G5:微增(0~1%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G6:中增(1~3%),Q1:低位(<20),76.0,-0.020491228070175414,0.23684210526315788,0.041050903119867845,-0.027999999999999935,13.68421052631579,交易活跃
2023,G6:中增(1~3%),Q2:中低(20-40),68.0,0.02082986654216899,0.9558823529411765,23.743173575761436,0.020920502092050135,13.808823529411764,交易活跃
2023,G6:中增(1~3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G6:中增(1~3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G6:中增(1~3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G7:暴增(>3%),Q1:低位(<20),52.0,-0.026057487715378788,0.0,0.0,-0.05109489051094895,12.384615384615385,交易活跃
2023,G7:暴增(>3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G7:暴增(>3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G7:暴增(>3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2023,G7:暴增(>3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G1:暴减(<-5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G1:暴减(<-5%),Q2:中低(20-40),167.0,0.11047200106996045,1.0,9.9,0.03409090909090903,16.78443113772455,交易活跃
2024,G1:暴减(<-5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G1:暴减(<-5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G1:暴减(<-5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G2:大减(-5~-2.5%),Q1:低位(<20),257.0,0.013761165256980935,0.49416342412451364,2.5604050556547056,-0.020618556701030948,13.867704280155642,交易活跃
2024,G2:大减(-5~-2.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G2:大减(-5~-2.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G2:大减(-5~-2.5%),Q4:警戒(55-70),90.0,-0.2531667432168685,0.0,0.0,-0.29239766081871343,16.77777777777778,交易活跃
2024,G2:大减(-5~-2.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G3:中减(-2.5~-1.5%),Q1:低位(<20),180.0,-0.00044894853534330204,0.36666666666666664,0.950150909568246,-0.05020920502092054,18.255555555555556,交易活跃
2024,G3:中减(-2.5~-1.5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G3:中减(-2.5~-1.5%),Q3:中位(40-55),112.0,0.19506422525132866,1.0,9.9,0.14225941422594135,13.446428571428571,交易活跃
2024,G3:中减(-2.5~-1.5%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G3:中减(-2.5~-1.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G4:微减(-1.5~0%),Q1:低位(<20),836.0,0.005183290284503529,0.4605263157894737,1.177394407970376,-0.12162162162162173,21.85047846889952,交易活跃
2024,G4:微减(-1.5~0%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G4:微减(-1.5~0%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G4:微减(-1.5~0%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G4:微减(-1.5~0%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G5:微增(0~1%),Q1:低位(<20),216.0,-0.0281874444499187,0.49074074074074076,0.201312975900829,-0.09604519774011296,14.203703703703704,交易活跃
2024,G5:微增(0~1%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G5:微增(0~1%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G5:微增(0~1%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G5:微增(0~1%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G6:中增(1~3%),Q1:低位(<20),80.0,0.02106523139406815,0.8125,9.9,0.0,15.8375,交易活跃
2024,G6:中增(1~3%),Q2:中低(20-40),55.0,-0.123930461227941,0.0,0.0,-0.12871287128712872,27.418181818181818,交易活跃
2024,G6:中增(1~3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G6:中增(1~3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G6:中增(1~3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G7:暴增(>3%),Q1:低位(<20),63.0,0.060693047171920485,0.6349206349206349,32.863849765258216,0.0,25.0,交易活跃
2024,G7:暴增(>3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G7:暴增(>3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G7:暴增(>3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2024,G7:暴增(>3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G1:暴减(<-5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G1:暴减(<-5%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G1:暴减(<-5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G1:暴减(<-5%),Q4:警戒(55-70),324.0,0.016007325180876702,0.691358024691358,5.142991048310322,-0.016666666666666684,27.450617283950617,交易活跃
2025,G1:暴减(<-5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G2:大减(-5~-2.5%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G2:大减(-5~-2.5%),Q2:中低(20-40),285.0,-0.001378895604714979,0.6280701754385964,0.9075979143056386,-0.04999999999999989,24.568421052631578,交易活跃
2025,G2:大减(-5~-2.5%),Q3:中位(40-55),140.0,0.0434250001767458,1.0,9.9,0.027667984189723435,20.042857142857144,交易活跃
2025,G2:大减(-5~-2.5%),Q4:警戒(55-70),112.0,0.042173652120185,1.0,9.9,0.024896265560165994,18.169642857142858,交易活跃
2025,G2:大减(-5~-2.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G3:中减(-2.5~-1.5%),Q1:低位(<20),35.0,-0.02975411019071952,0.34285714285714286,0.2286402986081443,-0.20833333333333331,4.771428571428571,交易活跃
2025,G3:中减(-2.5~-1.5%),Q2:中低(20-40),141.0,0.06352701158700466,0.9645390070921985,9.9,0.003521126760563462,17.411347517730498,交易活跃
2025,G3:中减(-2.5~-1.5%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G3:中减(-2.5~-1.5%),Q4:警戒(55-70),163.0,0.0030496166934709476,0.656441717791411,1.1354178033363589,-0.07380073800738014,22.404907975460123,交易活跃
2025,G3:中减(-2.5~-1.5%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G4:微减(-1.5~0%),Q1:低位(<20),53.0,0.02873547441561701,1.0,9.9,0.026315789473684233,7.188679245283019,交易活跃
2025,G4:微减(-1.5~0%),Q2:中低(20-40),23.0,0.014696580719574293,1.0,9.9,0.0034602076124566734,14.869565217391305,交易活跃
2025,G4:微减(-1.5~0%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G4:微减(-1.5~0%),Q4:警戒(55-70),52.0,-0.018424439381772795,0.19230769230769232,0.18559884778842237,-0.035433070866141676,17.884615384615383,交易活跃
2025,G4:微减(-1.5~0%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G5:微增(0~1%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G5:微增(0~1%),Q2:中低(20-40),30.0,0.03930817610062902,1.0,9.9,0.025000000000000102,11.333333333333334,交易活跃
2025,G5:微增(0~1%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G5:微增(0~1%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G5:微增(0~1%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G6:中增(1~3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G6:中增(1~3%),Q2:中低(20-40),25.0,0.055172413793103496,1.0,9.9,0.055172413793103496,7.0,交易活跃
2025,G6:中增(1~3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G6:中增(1~3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G6:中增(1~3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G7:暴增(>3%),Q1:低位(<20),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G7:暴增(>3%),Q2:中低(20-40),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G7:暴增(>3%),Q3:中位(40-55),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G7:暴增(>3%),Q4:警戒(55-70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
2025,G7:暴增(>3%),Q5:高位(>70),0.0,0.0,0.0,0.0,0.0,0.0,无信号
